ID,Longtitude,Latitude,Depth(km),Strike(deg),Dip(deg),Slip(deg),W(km),L(km),Slip(m),Magnitude
JNan_7.6_220,135.9385376,33.02974098,7.619397297,240.5063484,9.861560234,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_221,135.9410364,33.26897299,12.58489055,241.5671574,9.636532609,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_222,135.9433159,33.5087363,17.54485994,242.5750253,10.44775312,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_223,135.9454082,33.74912081,23.32932564,243.5214852,13.74916113,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_224,135.9473394,33.9896817,29.9856626,244.4506052,16.605299,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_225,136.1894275,33.00322453,5.447446373,243.1175656,10.67846574,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_226,136.1913709,33.24432388,10.09407398,243.9936427,10.95974672,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_227,136.1932035,33.48635633,14.69430473,244.7779824,12.42367423,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_228,136.194937,33.72855817,19.57175494,245.5458884,16.53192517,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_229,136.1965637,33.97067964,24.87888533,246.3220954,20.14122757,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_230,136.1981269,34.21335425,29.6993359,247.0442796,18.91731986,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_231,136.4390008,32.97927005,3.615536392,245.4757742,10.86425284,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_232,136.4406394,33.22263535,7.695313707,246.1293716,11.55969147,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_233,136.4422345,33.4663497,11.97380594,246.7489065,13.04802046,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_234,136.4437596,33.70993196,16.3015367,247.3818606,16.64196259,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_235,136.4452508,33.95381969,20.81069019,247.985136,19.61199659,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_236,136.4467204,34.19802452,25.06640298,248.5575793,19.00844235,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_237,136.6876908,32.95858276,2.038222244,247.5149855,10.36005374,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_238,136.6892115,33.2036806,5.203805175,247.9988698,11.39932502,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_239,136.6907009,33.44874515,9.098183697,248.4863695,12.43278425,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_240,136.6921819,33.69398509,13.26052613,248.9568922,14.73380906,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_241,136.6936855,33.93960844,17.46064804,249.3898452,16.27592364,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_242,136.6951661,34.18519535,21.37329531,249.8267485,15.61500326,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_243,136.9359747,32.94172564,1,249.1803639,9.253446114,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_244,136.9374739,33.18802331,2.906464267,249.5467342,10.69656495,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_245,136.9389924,33.43451428,6.232471134,249.8942085,11.33973416,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_246,136.9405442,33.68126612,10.34117316,250.2160628,12.53774781,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_247,136.9420579,33.92776263,14.46806185,250.5634584,13.10071378,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_248,136.9436403,34.17472024,18.07785603,250.8653464,12.31411678,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_249,137.185792,33.17598421,1.359837159,250.739901,9.825845127,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_250,137.1874106,33.42369273,4.011968492,250.9673498,10.54274625,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_251,137.1889726,33.67098424,7.835041743,251.2363441,11.08448461,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_252,137.1904933,33.91799291,11.82142542,251.53363,11.17382239,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_253,137.1921375,34.16568365,15.25768222,251.7632804,10.54294424,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_254,137.1937982,34.41340129,18.48519912,251.9903874,9.320633124,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_255,137.4343822,33.16725002,1,251.6074944,8.652166638,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_256,137.4360196,33.41532827,2.467715817,251.7986335,10.03288518,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_257,137.4376117,33.66307366,5.788198983,252.0229996,10.40953223,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_258,137.4392088,33.91078282,9.685174533,252.2511073,10.10582588,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_259,137.4409017,34.15893518,13.2808463,252.4351862,9.563983261,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_260,137.4426343,34.40720875,16.69162574,252.6072738,8.940386891,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_261,137.685004,33.40971929,1.270707572,252.3570543,9.23268012,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_262,137.6867062,33.65819457,3.983868216,252.5089983,9.895848081,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_263,137.6884154,33.90661339,7.86121209,252.6666374,9.333424769,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_264,137.6901433,34.15503625,11.88689504,252.8239431,8.81364711,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_265,137.6918775,34.40340058,15.6034317,252.9871624,9.067498431,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_266,137.9364022,33.65661534,2.325756067,252.6664431,9.23701988,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_267,137.9381127,33.90507189,5.768281108,252.8203879,8.729441354,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_268,137.9398162,34.1534041,9.982534074,252.9868109,8.252636915,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_269,137.9415744,34.40191774,14.05744017,253.1351986,9.234118875,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_270,137.9432878,34.65012762,18.18646973,253.3139991,11.32206812,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_271,138.1863744,33.65647215,1,252.6807216,8.717178203,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_272,138.188087,33.90494234,3.292348671,252.8333121,8.690071932,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_273,138.1897497,34.15307612,6.781130699,253.0195484,8.179308451,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_274,138.1914944,34.40153031,10.79371895,253.1738878,9.230294664,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_275,138.1932631,34.65001031,15.03277034,253.3257194,12.12322956,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_276,138.438198,33.90550346,1.250044702,252.7773357,9.244151888,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_277,138.4398697,34.15366933,3.092282493,252.9603396,8.895978567,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_278,138.4415741,34.40191638,5.738829266,253.1353347,9.413939786,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_279,138.4433465,34.65040717,9.04351192,253.2860716,11.95413961,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_280,138.6883023,33.90603434,1,252.7243845,9.375401171,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_281,138.689981,34.15422262,1,252.9051234,10.02410951,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_282,138.691712,34.40258811,1.58600993,253.0682662,10.32472802,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_283,138.6934771,34.65103093,2.807756519,253.2237634,11.77551016,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_284,138.695256,34.89945141,4.008684933,253.3815657,15.58211534,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_285,138.9399799,34.15421751,1,252.9056339,9.791124249,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_286,138.9416874,34.40246788,1,253.0802695,11.09120034,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_287,138.9434708,34.65100102,1,253.2267508,12.08826052,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_288,138.945306,34.89968672,1,253.3580523,14.93446912,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_289,139.1916716,34.40239063,1,253.0879816,8.874360708,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_290,139.193421,34.65076243,1,253.250582,10.41845743,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_291,139.1952902,34.89961243,1,253.3654753,13.60192867,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_292,139.9478902,35.1518091,13.48585515,253.1460475,12.89541363,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_293,140.1983402,35.15399633,15.24481651,252.9277053,11.97344979,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_294,140.4465437,34.90570709,7.749184026,252.7570241,9.75609209,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_295,140.4484314,35.15444554,16.07978017,252.8828799,12.78724927,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_296,140.6963452,34.90471538,8.033652659,252.8559564,12.74327242,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.6_297,140.698096,35.15280296,15.21753052,253.0468165,14.91025331,90,57.57114321,115.1422864,1.16755014,7.6
JNan_7.9_001,130.8183659,29.39605221,8.784985078,214.6407092,44.51057353,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_002,130.8142377,29.65567969,13.44879397,213.8723491,48.77829258,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_003,130.8100954,29.9150283,19.66109029,213.1206118,52.65099879,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_004,130.8062112,30.17372043,27.46776867,212.4164541,56.1783778,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_005,130.8028798,30.43138946,36.70359893,211.7908328,59.31925986,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_006,130.8000311,30.68820698,46.99427431,211.2311217,62.02978592,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_007,130.7973299,30.94468154,58.00935547,210.6963607,64.13228798,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_008,130.7946823,31.20095651,70.14771728,210.1750052,65.360095,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_009,130.7919874,31.45717194,84.1465701,209.6555107,65.22821077,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_010,130.7895444,31.71295051,99.40372125,209.1696883,63.09295646,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_011,130.7876813,31.96790946,116.8904995,208.7505268,57.82850956,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_012,130.7863289,32.22217528,138.7976052,208.388248,52.88120108,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_013,130.7854112,32.4758711,159.6615881,208.0730739,47.48875861,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_014,131.0646636,29.40192643,5.01033045,214.172579,36.38256815,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_015,131.0607471,29.66103818,9.036560586,213.4421591,41.39261649,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_016,131.0569832,29.91965747,14.47990711,212.7462368,46.10126035,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_017,131.0534421,30.17771983,21.00070119,212.0907115,50.34985372,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_018,131.0505194,30.43471116,28.00001095,211.5185498,54.18766909,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_019,131.0482839,30.69061031,34.78410327,211.0329909,57.58687466,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_020,131.0461123,30.94631996,40.99938662,210.5605289,60.58023167,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_021,131.0440486,31.20179134,47.55223398,210.1054101,63.02868585,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_022,131.0420336,31.45711239,56.1024251,209.6605033,64.71849524,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_023,131.040425,31.71183604,66.24180117,209.2636027,65.2523597,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_024,131.0394256,31.96573842,77.80754082,208.9342964,64.1609537,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_025,131.0388664,32.21906304,94.24441175,208.6527151,60.63722455,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_026,131.038654,32.47194561,115.8810927,208.4077941,57.04942501,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_027,131.038658,32.72455823,134.3206072,208.1851739,52.98290832,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_028,131.0381125,32.97782157,142.0989759,207.9062441,46.51017553,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_029,131.3112807,29.40719707,6.007870626,213.7507181,26.32572927,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_030,131.3075298,29.66589593,10.07486296,213.0505534,31.66402069,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_031,131.304043,29.92396834,14.66011661,212.396295,36.80144816,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_032,131.3009502,30.1812755,19.26370248,211.8001597,41.65628135,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_033,131.2984295,30.43762304,23.48397246,211.279196,46.12411916,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_034,131.2967844,30.69265826,27.03489886,210.8638133,50.12181224,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_035,131.2954259,30.94723989,29.90479737,210.4841717,53.80602853,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_036,131.294011,31.20184085,33.09187968,210.1012803,57.21241215,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_037,131.2927019,31.45624891,38.27235835,209.7328576,60.27295223,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_038,131.2918926,31.70996987,45.13437968,209.4206273,62.69466735,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_039,131.2916274,31.96297647,52.68293425,209.1674995,64.09737923,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_040,131.2916841,32.21557085,62.84285449,208.9484632,64.102776,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_041,131.2922512,32.46753333,77.74459549,208.7823937,61.94996517,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_042,131.293095,32.71916711,94.73417269,208.6438856,59.06730549,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_043,131.2936977,32.97110952,108.5348189,208.4789089,55.22128932,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_044,131.5581679,29.41196828,5.875027632,213.3672995,15.60609754,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_045,131.554715,29.67008439,8.860397672,212.7116382,19.92409961,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_046,131.5514728,29.92768848,11.77807668,212.0932686,24.32478786,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_047,131.5487633,30.18436311,14.48650054,211.5471173,28.61656783,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_048,131.5467026,30.44000893,16.98659571,211.082609,32.81474226,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_049,131.5455389,30.69434932,19.31563268,210.7238778,37.07804776,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_050,131.5449153,30.94792257,21.32809761,210.4274648,41.50894606,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_051,131.5444268,31.20129341,23.3201963,210.1469265,46.05453651,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_052,131.5438604,31.4547464,26.4565557,209.8586125,50.84101086,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_053,131.543773,31.7075626,30.84269904,209.6227544,55.21662415,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_054,131.5440976,31.95984886,35.84615705,209.4307996,58.73791148,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_055,131.5449358,32.21149216,42.26344077,209.2925593,61.32355673,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_056,131.5463105,32.46247913,51.62678891,209.2094239,62.58467785,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_057,131.5479265,32.71319017,63.164455,209.1494797,61.36967293,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_058,131.5493891,32.96412017,75.00429709,209.0710111,58.60553082,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_059,131.5505872,33.21540266,84.42676989,208.9626808,54.65185052,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_060,131.7993676,29.93070281,6.620670374,211.8470181,11.17856366,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_061,131.7970406,30.18677393,8.472071379,211.3490571,13.88243428,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_062,131.7954319,30.4417531,10.57947302,210.9386263,17.08646479,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_063,131.7947038,30.69547804,13.08294003,210.6303536,21.14939309,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_064,131.7946623,30.94826015,15.46874088,210.3994103,25.86445704,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_065,131.7949948,31.20054404,17.17308757,210.2093701,31.26851071,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_066,131.7953764,31.45276935,18.74921712,210.023807,37.30898095,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_067,131.795956,31.7047448,20.85853641,209.8587466,43.27932326,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_068,131.7970906,31.95601737,23.74499663,209.7522483,48.45918427,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_069,131.7987579,32.20662994,28.18481271,209.7009366,52.95891104,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_070,131.8009327,32.45662398,34.89778403,209.701436,57.10258071,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_071,131.8032973,32.70641068,42.74303134,209.7193067,59.70680292,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_072,131.8055207,32.95641316,50.70620337,209.7190992,59.11689717,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_073,131.8075557,33.20668977,58.56085863,209.6959239,56.35251226,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_074,132.0475368,29.93330075,2.625081205,211.6342603,5,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_075,132.0457091,30.18862481,3.954501092,211.1967061,6.888120634,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_076,132.0446415,30.44283308,6.01308057,210.8493577,9.850335501,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_077,132.0445439,30.69569375,8.83722696,210.6124691,13.45080433,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_078,132.0450625,30.94772585,11.66272266,210.443809,17.39240805,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_079,132.0461349,31.19903455,13.50625384,210.3350188,21.34604126,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_080,132.0473925,31.45012086,14.36624701,210.2446136,25.81148934,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_081,132.0488478,31.70097279,14.9771208,210.1736485,31.08330037,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_082,132.0508325,31.95116086,16.31000349,210.1579747,36.3331673,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_083,132.0532878,32.20076843,19.38973706,210.1906768,41.24051311,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_084,132.0559794,32.45010465,24.34795515,210.2459634,46.82030358,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_085,132.0589724,32.69908545,29.97937799,210.3307848,52.42136244,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_086,132.0619462,32.94812975,35.71121799,210.4102483,55.7947281,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_087,132.0647526,33.19743158,41.72847093,210.4682529,55.38905186,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_088,132.0673295,33.44707203,46.99231128,210.4981101,52.53058131,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_089,132.296268,29.93508877,1,211.487546,5.910736794,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_090,132.294922,30.18971371,1.48039843,211.1069571,8.313813947,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_091,132.2943169,30.44327554,3.147670533,210.8127591,10.97956751,90,81.32140127,162.6428025,1.649208408,7.9
JNan_7.9_092,132.2948658,30.6952594,5.630209595,210.6484776,13.5727312,90,81.32140127,162.6428025,1.649208408,7.9
